[11581088, 17544, 'MWALL4_1']
[11598632, 17544, 'MWALL4_2']
[11616176, 17544, 'MWALL5_1']
[11633720, 5192, 'T14_3']
[11638912, 2344, 'BCRATEL1']
[11641256, 592, 'BCRATEM1']
[11641848, 2344, 'BCRATER1']
[11644192, 2344, 'GCRATEL1']
[11646536, 592, 'GCRATEM1']
[11647128, 2344, 'GCRATER1']
[11649472, 408, 'VGCRATE1']
[11649880, 1608, 'LADDER16']
[11651488, 2344, 'SGCRATE2']
[11653832, 9568, 'CYL1_1']
[11663400, 17544, 'TP3_1']
[11680944, 17544, 'TP3_2']
[11698488, 4392, 'TP5_1']
[11702880, 4392, 'TP5_2']
[11707272, 4392, 'TP5_3']
[11711664, 4392, 'TP5_4']
[11716056, 17544, 'TP7_1']
[11733600, 17544, 'TP7_2']
[11751144, 4680, 'COMP03_2']
[11755824, 17544, 'RP1_1']
[11773368, 17544, 'RP1_2']
[11790912, 4392, 'RP2_1']
[11795304, 4392, 'RP2_2']
[11799696, 4392, 'RP2_3']
[11804088, 4392, 'RP2_4']
[11808480, 692, 'SW2_1']
[11809172, 692, 'SW2_2']
[11809864, 2088, 'SW2_3']
[11811952, 2088, 'SW2_4']
[11814040, 3144, 'SW2_5']
[11817184, 3144, 'SW2_6']
[11820328, 1616, 'SW2_7']
[11821944, 1616, 'SW2_8']
[11823560, 952, 'DUCT1']
[11824512, 1448, 'PS15A0']
[11825960, 1924, 'PS18A0']
[11827884, 35080, 'SKY2']
[11862964, 35080, 'SKY3']
[11898044, 35080, 'SKY4']
[0, 0, 'P2_END']
[0, 0, 'P_END']
[0, 0, 'F_START']
[0, 0, 'F1_START']
[11933124, 4096, 'FLOOR0_1']
[11937220, 4096, 'FLOOR0_3']
[11941316, 4096, 'FLOOR0_6']
[11945412, 4096, 'FLOOR1_1']
[11949508, 4096, 'FLOOR1_7']
[11953604, 4096, 'FLOOR3_3']
[11957700, 4096, 'FLOOR4_1']
[11961796, 4096, 'FLOOR4_5']
[11965892, 4096, 'FLOOR4_6']
[11969988, 4096, 'FLOOR4_8']
[11974084, 4096, 'FLOOR5_1']
[11978180, 4096, 'FLOOR5_2']
[11982276, 4096, 'FLOOR5_3']
[11986372, 4096, 'FLOOR5_4']
[11990468, 4096, 'STEP1']
[11994564, 4096, 'STEP2']
[11998660, 4096, 'FLOOR6_1']
[12002756, 4096, 'FLOOR6_2']
[12006852, 4096, 'TLITE6_1']
[12010948, 4096, 'TLITE6_4']
[12015044, 4096, 'TLITE6_5']
[12019140, 4096, 'TLITE6_6']
[12023236, 4096, 'FLOOR7_1']
[12027332, 4096, 'FLOOR7_2']
[12031428, 4096, 'MFLR8_1']
[12035524, 4096, 'DEM1_1']
[12039620, 4096, 'DEM1_2']
[12043716, 4096, 'DEM1_3']
[12047812, 4096, 'DEM1_4']
[12051908, 4096, 'CEIL3_1']
[12056004, 4096, 'CEIL3_2']
[12060100, 4096, 'CEIL3_5']
[12064196, 4096, 'CEIL4_2']
[12068292, 4096, 'CEIL4_3']
[12072388, 4096, 'CEIL5_1']
[12076484, 4096, 'CEIL5_2']
[12080580, 4096, 'FLAT1']
[12084676, 4096, 'FLAT2']
[12088772, 4096, 'FLAT5']
[12092868, 4096, 'FLAT10']
[12096964, 4096, 'FLAT14']
[12101060, 4096, 'FLAT18']
[12105156, 4096, 'FLAT20']
[12109252, 4096, 'FLAT22']
[12113348, 4096, 'FLAT23']
[12117444, 4096, 'FLAT5_4']
[12121540, 4096, 'FLAT5_5']
[12125636, 4096, 'CONS1_1']
[12129732, 4096, 'CONS1_5']
[12133828, 4096, 'CONS1_7']
[12137924, 4096, 'NUKAGE1']
[12142020, 4096, 'NUKAGE2']
[12146116, 4096, 'NUKAGE3']
[12150212, 4096, 'F_SKY1']
[0, 0, 'F1_END']
[0, 0, 'F2_START']
[12154308, 4096, 'SFLR6_1']
[12158404, 4096, 'SFLR6_4']
[12162500, 4096, 'SFLR7_1']
[12166596, 4096, 'SFLR7_4']
[12170692, 4096, 'FLOOR0_2']
[12174788, 4096, 'FLOOR0_5']
[12178884, 4096, 'FLOOR0_7']
[12182980, 4096, 'FLOOR1_6']
[12187076, 4096, 'GATE1']
[12191172, 4096, 'GATE2']
[12195268, 4096, 'GATE3']
[12199364, 4096, 'GATE4']
[12203460, 4096, 'FWATER1']
[12207556, 4096, 'FWATER2']
[12211652, 4096, 'FWATER3']
[12215748, 4096, 'FWATER4']
[12219844, 4096, 'LAVA1']
[12223940, 4096, 'LAVA2']
[12228036, 4096, 'LAVA3']
[12232132, 4096, 'LAVA4']
[12236228, 4096, 'DEM1_5']
[12240324, 4096, 'DEM1_6']
[12244420, 4096, 'MFLR8_2']
[12248516, 4096, 'MFLR8_3']
[12252612, 4096, 'MFLR8_4']
[12256708, 4096, 'CEIL1_1']
[12260804, 4096, 'CEIL1_2']
[12264900, 4096, 'CEIL1_3']
[12268996, 4096, 'CEIL3_3']
[12273092, 4096, 'CEIL3_4']
[12277188, 4096, 'CEIL3_6']
[12281284, 4096, 'CEIL4_1']
[12285380, 4096, 'BLOOD1']
[12289476, 4096, 'BLOOD2']
[12293572, 4096, 'BLOOD3']
[12297668, 4096, 'FLAT1_1']
[12301764, 4096, 'FLAT1_2']
[12305860, 4096, 'FLAT1_3']
[12309956, 4096, 'FLAT5_1']
[12314052, 4096, 'FLAT5_2']
[12318148, 4096, 'FLAT5_3']
[12322244, 4096, 'FLAT5_6']
[12326340, 4096, 'FLAT5_7']
[12330436, 4096, 'FLAT5_8']
[12334532, 4096, 'CRATOP1']
[12338628, 4096, 'CRATOP2']
[12342724, 4096, 'FLAT3']
[12346820, 4096, 'FLAT4']
[12350916, 4096, 'FLAT8']
[12355012, 4096, 'FLAT9']
[12359108, 4096, 'FLAT17']
[12363204, 4096, 'FLAT19']
[12367300, 4096, 'COMP01']
[0, 0, 'F2_END']
[0, 0, 'F_END']
(1088,-3680)
(1024,-3680)
(1024,-3648)
(1088,-3648)
(1152,-3648)
(960,-3648)
(1280,-3552)
(832,-3552)
(1344,-3552)
(704,-3552)
(896,-3392)
(928,-3392)
(928,-3360)
(896,-3360)
(1184,-3392)
(1216,-3392)
(1216,-3360)
(1184,-3360)
(896,-3072)
(896,-3104)
(928,-3104)
(928,-3072)
(1216,-3072)
(1184,-3072)
(1184,-3104)
(1216,-3104)
(1344,-3264)
(1344,-3360)
(1344,-3200)
(1344,-2880)
(1344,-3104)
(1376,-3200)
(1376,-3104)
(1376,-3360)
(1376,-3264)
(1376,-2944)
(704,-2944)
(832,-2944)
(968,-2880)
(1216,-2880)
(1472,-2880)
(1528,-3680)
(1376,-3648)
(1672,-3744)
(704,-3360)
(704,-3104)
(512,-3328)
(512,-3304)
(512,-3160)
(512,-3136)
(680,-3104)
(680,-3360)
(496,-3160)
(496,-3304)
(496,-3328)
(448,-3456)
(128,-3456)
(128,-3008)
(448,-3008)
(496,-3136)
(128,-3264)
(160,-3264)
(192,-3264)
(224,-3264)
(256,-3264)
(288,-3264)
(320,-3264)
(320,-3200)
(288,-3200)
(256,-3200)
(224,-3200)
(192,-3200)
(160,-3200)
(128,-3200)
(64,-3072)
(64,-3392)
(48,-3392)
(-64,-3328)
(-64,-3136)
(48,-3072)
(-256,-3328)
(-320,-3296)
(-320,-3168)
(-256,-3136)
(-128,-3120)
(-128,-3136)
(-256,-3120)
(-256,-3344)
(-128,-3328)
(-128,-3344)
(-336,-3296)
(-336,-3168)
(-336,-3120)
(-336,-3344)
(-96,-3344)
(64,-3520)
(-96,-3120)
(64,-2944)
(64,-2816)
(64,-3648)
(-640,-3648)
(-768,-3520)
(-768,-2944)
(-640,-2816)
(-640,-3520)
(-640,-2944)
(-88,-3136)
(-88,-3328)
(256,-3136)
(320,-3136)
(320,-3072)
(256,-3072)
(256,-3392)
(320,-3392)
(320,-3328)
(256,-3328)
(1248,-2528)
(1384,-2592)
(1472,-2560)
(1472,-2432)
(1536,-2432)
(1536,-2560)
(1552,-2560)
(1552,-2432)
(1664,-2560)
(1664,-2432)
(2736,-3648)
(2488,-3744)
(2240,-3776)
(1984,-3776)
(1856,-2880)
(1920,-2920)
(1520,-3168)
(1672,-3104)
(1896,-3104)
(2040,-3144)
(2128,-3272)
(2064,-3408)
(1784,-3448)
(1544,-3384)
(2752,-2784)
(2624,-2784)
(2520,-2560)
(2752,-2560)
(2944,-2656)
(2880,-2912)
(2880,-2880)
(3048,-2880)
(3048,-2944)
(2752,-3048)
(2752,-2912)
(2752,-3584)
(2752,-3360)
(2736,-3360)
(3304,-3040)
(3136,-3072)
(3112,-3360)
(2944,-3536)
(2816,-3232)
(3280,-3320)
(2984,-3200)
(2976,-3072)
(3264,-3616)
(3072,-3648)
(2944,-3648)
(3072,-4000)
(2944,-3776)
(3104,-3552)
(3352,-3568)
(3472,-3432)
(3408,-3432)
(3312,-3496)
(2208,-3680)
(2176,-3680)
(2016,-3680)
(2048,-3680)
(2176,-3776)
(2176,-3808)
(2176,-3840)
(2048,-3808)
(2048,-3776)
(2048,-3840)
(2048,-3872)
(2048,-3904)
(2176,-3872)
(2176,-3904)
(2240,-4096)
(2112,-4032)
(2240,-3968)
(2368,-3968)
(2368,-4096)
(2880,-3776)
(2880,-3904)
(2848,-3776)
(2848,-3904)
(2816,-3776)
(2816,-3904)
(2784,-3776)
(2784,-3904)
(2752,-3776)
(2752,-3904)
(2688,-3776)
(2720,-3904)
(2632,-3792)
(2688,-3920)
(2912,-3776)
(2912,-3904)
(2944,-3904)
(2944,-4000)
(2240,-3648)
(1984,-3648)
(2672,-3920)
(2616,-3792)
(2176,-3920)
(2048,-3920)
(2752,-2800)
(2960,-2656)
(3400,-3152)
(3448,-3520)
(2240,-2920)
(2272,-3008)
(2432,-3112)
(2736,-3112)
(2752,-3112)
(3200,-4128)
(3328,-4128)
(2688,-4128)
(2816,-4128)
(2856,-4160)
(2912,-4160)
(2912,-4128)
(3104,-4128)
(3104,-4160)
(3160,-4160)
(3104,-4352)
(3104,-4384)
(3160,-4384)
(3160,-4352)
(2856,-4352)
(2856,-4384)
(2912,-4384)
(2912,-4352)
(2888,-4160)
(3128,-4352)
(3128,-4160)
(2888,-4352)
(2888,-4320)
(2888,-4192)
(3128,-4320)
(3128,-4192)
(3328,-4544)
(3072,-4544)
(2944,-4544)
(2688,-4544)
(3072,-4608)
(2944,-4608)
(3040,-4608)
(2976,-4608)
(2976,-4632)
(3040,-4632)
(3040,-4648)
(3040,-4672)
(2976,-4672)
(2976,-4648)
(3104,-4672)
(2912,-4672)
(3104,-4864)
(2912,-4864)
(2912,-4800)
(2912,-4736)
(2944,-4016)
(3072,-4016)
(2944,-4032)
(3072,-4032)
(3024,-4592)
(2992,-4592)
(2992,-4600)
(3024,-4600)
(3024,-4840)
(2992,-4840)
(2992,-4848)
(3024,-4848)
(-240,-3264)
(-208,-3264)
(-192,-3248)
(-192,-3216)
(-208,-3200)
(-240,-3200)
(-256,-3216)
(-256,-3248)
(1664,-2368)
(1600,-2368)
(1600,-2112)
(1600,-2624)
(1664,-2624)
(2560,-2112)
(2560,-2496)
(2496,-2496)
(2176,-2752)
(2176,-2816)
(1600,-2048)
(1664,-2048)
(2496,-2048)
(2560,-2048)
(1664,-2112)
(2496,-2112)
(1664,-2816)
(1600,-2816)
(1600,-2752)
(1664,-2752)
(2496,-2688)
(2496,-2752)
(2520,-2688)
(2496,-2560)
(1984,-2304)
(1984,-2240)
(1792,-2240)
(1792,-2304)
(1664,-2600)
(1664,-2392)
(2496,-2520)
(2200,-2752)
(2112,-2592)
(2336,-2592)
(2336,-2272)
(2112,-2272)
(2112,-2304)
(2144,-2304)
(2176,-2304)
(2208,-2304)
(2304,-2304)
(2304,-2560)
(2208,-2560)
(2176,-2560)
(2144,-2560)
(2112,-2560)
(1984,-2624)
(1984,-2560)
(1792,-2560)
(1792,-2624)
(1992,-2552)
(1784,-2552)
(1784,-2632)
(1992,-2632)
(1784,-2312)
(1992,-2312)
(1992,-2232)
(1784,-2232)
(3520,-3904)
(3328,-3968)
(3200,-3968)
(3200,-3744)
(3328,-3744)
(3360,-3648)
(3472,-3520)
(3520,-3584)
(3352,-3592)
(3304,-3968)
(3304,-3744)
(2344,-4096)
(2264,-4096)
(2264,-3968)
(2344,-3968)
(2176,-3704)
(2048,-3704)
(3520,-3840)
(3680,-3904)
(3584,-3904)
(3744,-3808)
(3584,-3840)
(3616,-3776)
(3552,-3552)
(3552,-3392)
(3648,-3264)
(3680,-3552)
(3680,-3392)
(3808,-3264)
(3496,-3032)
(3584,-2880)
(3456,-3032)
(3360,-2880)
(3320,-3040)
(3416,-3152)
(3536,-3840)
(3536,-3904)
(1344,-3392)
(1344,-3520)
(1376,-3392)
(1376,-3520)
(1664,-2880)
(2176,-2920)
(2176,-2880)
(2176,-4064)
(2176,-3648)
(1984,-3680)
(1664,-2312)
(1664,-2552)
(1664,-2232)
(1992,-2112)
(1984,-2312)
(1984,-2232)
(1784,-2240)
(1792,-2312)
(1784,-2752)
(1992,-2752)
(1984,-2552)
(1984,-2632)
(1784,-2560)
(1792,-2632)
(1992,-2560)
(1992,-2304)
(2176,-2592)
(1992,-2592)
(2176,-2112)
(2176,-2272)
(1992,-2272)
(2176,-2048)
(1344,-2486)
(472,-3392)
(256,-3456)
(320,-3008)
(256,-3008)
(160,-3456)
(160,-3008)
(-768,-3496)
(-256,-2874)
(-128,-2851)
(-640,-3296)
(-640,-3168)
(-640,-3120)
(-128,-3613)
(-256,-3589)
(-336,-3575)
(2960,-2930)
(2944,-3669)
(3242,-3370)
(3353,-3601)
(3454,-3496)
(3512,-3574)
(3047,-3626)
(2752,-3296)
(3008,-2902)
(3215,-3404)
(2887,-3160)
(3345,-2939)
(3556,-3567)
(3680,-3546)
(3738,-3144)
(3672,-3032)
(2336,-2112)
(2336,-2560)
(2336,-2752)
(2496,-2665)
(2197,-3648)
(2688,-4352)
(2688,-4160)
(3104,-4544)
(2688,-4384)
(3160,-4544)
(3328,-4160)
(3072,-4600)
(2944,-4600)
(3024,-4544)
(2944,-4592)
(3104,-4840)
(2912,-4840)
(3024,-4864)
(2912,-4848)
(2776,-4128)
(2435,-3920)
{'xPos': 1056, 'yPos': -3616, 'angle': 90, 'type': 1, 'flags': 7}
{'xPos': 1008, 'yPos': -3600, 'angle': 90, 'type': 2, 'flags': 7}
{'xPos': 1104, 'yPos': -3600, 'angle': 90, 'type': 3, 'flags': 7}
{'xPos': 960, 'yPos': -3600, 'angle': 90, 'type': 4, 'flags': 7}
{'xPos': 288, 'yPos': -3104, 'angle': 90, 'type': 48, 'flags': 7}
{'xPos': 288, 'yPos': -3360, 'angle': 90, 'type': 48, 'flags': 7}
{'xPos': 528, 'yPos': -3312, 'angle': 90, 'type': 2028, 'flags': 7}
{'xPos': 528, 'yPos': -3152, 'angle': 90, 'type': 2028, 'flags': 7}
{'xPos': 3440, 'yPos': -3472, 'angle': 135, 'type': 3001, 'flags': 15}
{'xPos': 3360, 'yPos': -3504, 'angle': 135, 'type': 3001, 'flags': 12}
{'xPos': 2912, 'yPos': -2816, 'angle': 90, 'type': 3004, 'flags': 15}
{'xPos': 3056, 'yPos': -3584, 'angle': 90, 'type': 3004, 'flags': 14}
{'xPos': 3136, 'yPos': -3408, 'angle': 90, 'type': 3004, 'flags': 12}
{'xPos': 1824, 'yPos': -3280, 'angle': 180, 'type': 2019, 'flags': 7}
{'xPos': 2736, 'yPos': -4256, 'angle': 0, 'type': 3004, 'flags': 12}
{'xPos': 3280, 'yPos': -4256, 'angle': 180, 'type': 3004, 'flags': 12}
{'xPos': 3008, 'yPos': -4416, 'angle': 90, 'type': 3001, 'flags': 15}
{'xPos': 3280, 'yPos': -4304, 'angle': 180, 'type': 3004, 'flags': 12}
{'xPos': 2736, 'yPos': -4304, 'angle': 0, 'type': 3004, 'flags': 12}
{'xPos': 2880, 'yPos': -4416, 'angle': 0, 'type': 2012, 'flags': 15}
{'xPos': 2736, 'yPos': -4160, 'angle': 0, 'type': 2007, 'flags': 15}
{'xPos': 3280, 'yPos': -4160, 'angle': 0, 'type': 2007, 'flags': 15}
{'xPos': 2784, 'yPos': -2944, 'angle': 90, 'type': 2008, 'flags': 23}
{'xPos': 144, 'yPos': -3136, 'angle': 90, 'type': 2014, 'flags': 7}
{'xPos': 144, 'yPos': -3328, 'angle': 90, 'type': 2014, 'flags': 7}
{'xPos': 96, 'yPos': -3392, 'angle': 90, 'type': 2014, 'flags': 7}
{'xPos': 96, 'yPos': -3072, 'angle': 90, 'type': 2014, 'flags': 7}
{'xPos': 432, 'yPos': -3040, 'angle': 90, 'type': 2015, 'flags': 7}
{'xPos': 432, 'yPos': -3424, 'angle': 90, 'type': 2015, 'flags': 7}
{'xPos': 32, 'yPos': -3232, 'angle': 90, 'type': 2015, 'flags': 7}
{'xPos': -32, 'yPos': -3232, 'angle': 90, 'type': 2015, 'flags': 7}
{'xPos': 1312, 'yPos': -3520, 'angle': 90, 'type': 2014, 'flags': 7}
{'xPos': 736, 'yPos': -3520, 'angle': 90, 'type': 2014, 'flags': 7}
{'xPos': 752, 'yPos': -2992, 'angle': 90, 'type': 2015, 'flags': 7}
{'xPos': 976, 'yPos': -2912, 'angle': 90, 'type': 2015, 'flags': 7}
{'xPos': 1312, 'yPos': -3264, 'angle': 90, 'type': 2035, 'flags': 7}
{'xPos': 1152, 'yPos': -2912, 'angle': 90, 'type': 2035, 'flags': 7}
{'xPos': 864, 'yPos': -3328, 'angle': 90, 'type': 2035, 'flags': 7}
{'xPos': 2672, 'yPos': -2752, 'angle': 90, 'type': 2014, 'flags': 7}
{'xPos': 2752, 'yPos': -2640, 'angle': 90, 'type': 2014, 'flags': 7}
{'xPos': 3232, 'yPos': -3040, 'angle': 90, 'type': 2028, 'flags': 7}
{'xPos': 2800, 'yPos': -3040, 'angle': 90, 'type': 2028, 'flags': 7}
{'xPos': 2848, 'yPos': -3584, 'angle': 90, 'type': 2008, 'flags': 7}
{'xPos': 3008, 'yPos': -3968, 'angle': 90, 'type': 2008, 'flags': 7}
{'xPos': 2912, 'yPos': -4176, 'angle': 180, 'type': 2028, 'flags': 15}
{'xPos': 3104, 'yPos': -4176, 'angle': 180, 'type': 2028, 'flags': 15}
{'xPos': 2720, 'yPos': -4352, 'angle': 180, 'type': 2028, 'flags': 15}
{'xPos': 3296, 'yPos': -4352, 'angle': 180, 'type': 2028, 'flags': 15}
{'xPos': 2944, 'yPos': -4320, 'angle': 180, 'type': 2035, 'flags': 15}
{'xPos': 3184, 'yPos': -4224, 'angle': 180, 'type': 2035, 'flags': 15}
{'xPos': 2832, 'yPos': -4240, 'angle': 180, 'type': 2035, 'flags': 15}
{'xPos': 3184, 'yPos': -4176, 'angle': 180, 'type': 2014, 'flags': 15}
{'xPos': 2832, 'yPos': -4176, 'angle': 180, 'type': 2014, 'flags': 15}
{'xPos': 2736, 'yPos': -4192, 'angle': 180, 'type': 2014, 'flags': 15}
{'xPos': 3280, 'yPos': -4192, 'angle': 180, 'type': 2014, 'flags': 12}
{'xPos': 3280, 'yPos': -4448, 'angle': 180, 'type': 2014, 'flags': 15}
{'xPos': 2736, 'yPos': -4448, 'angle': 180, 'type': 2015, 'flags': 15}
{'xPos': 3072, 'yPos': -4832, 'angle': 180, 'type': 2015, 'flags': 7}
{'xPos': 2944, 'yPos': -4832, 'angle': 180, 'type': 2015, 'flags': 7}
{'xPos': 3072, 'yPos': -4704, 'angle': 180, 'type': 2015, 'flags': 7}
{'xPos': 2944, 'yPos': -4704, 'angle': 180, 'type': 2015, 'flags': 7}
{'xPos': 3088, 'yPos': -4528, 'angle': 180, 'type': 35, 'flags': 7}
{'xPos': 2928, 'yPos': -4528, 'angle': 180, 'type': 35, 'flags': 7}
{'xPos': 3008, 'yPos': -4816, 'angle': 90, 'type': 3001, 'flags': 12}
{'xPos': 3072, 'yPos': -4768, 'angle': 90, 'type': 2011, 'flags': 15}
{'xPos': 2304, 'yPos': -4032, 'angle': 90, 'type': 2012, 'flags': 15}
{'xPos': 2176, 'yPos': -4000, 'angle': 90, 'type': 2049, 'flags': 15}
{'xPos': 2432, 'yPos': -4000, 'angle': 90, 'type': 2048, 'flags': 15}
{'xPos': -224, 'yPos': -3232, 'angle': 90, 'type': 2018, 'flags': 7}
{'xPos': -288, 'yPos': -3232, 'angle': 0, 'type': 11, 'flags': 7}
{'xPos': 1056, 'yPos': -3552, 'angle': 90, 'type': 11, 'flags': 7}
{'xPos': 1792, 'yPos': -2944, 'angle': 270, 'type': 11, 'flags': 7}
{'xPos': 3408, 'yPos': -3504, 'angle': 135, 'type': 11, 'flags': 7}
{'xPos': 2784, 'yPos': -4160, 'angle': 270, 'type': 11, 'flags': 7}
{'xPos': 1712, 'yPos': -3264, 'angle': 270, 'type': 2003, 'flags': 23}
{'xPos': 1936, 'yPos': -3264, 'angle': 270, 'type': 2046, 'flags': 23}
{'xPos': 1920, 'yPos': -3712, 'angle': 270, 'type': 2046, 'flags': 23}
{'xPos': 2304, 'yPos': -3712, 'angle': 270, 'type': 2046, 'flags': 23}
{'xPos': 3232, 'yPos': -4160, 'angle': 270, 'type': 2002, 'flags': 23}
{'xPos': 3232, 'yPos': -4192, 'angle': 270, 'type': 2048, 'flags': 23}
{'xPos': 2784, 'yPos': -4192, 'angle': 270, 'type': 2048, 'flags': 23}
{'xPos': 2560, 'yPos': -3904, 'angle': 270, 'type': 2048, 'flags': 23}
{'xPos': 3360, 'yPos': -3536, 'angle': 270, 'type': 2048, 'flags': 23}
{'xPos': 3008, 'yPos': -4768, 'angle': 270, 'type': 2048, 'flags': 23}
{'xPos': 1408, 'yPos': -3584, 'angle': 270, 'type': 2049, 'flags': 23}
{'xPos': 1408, 'yPos': -3456, 'angle': 270, 'type': 2049, 'flags': 23}
{'xPos': 1408, 'yPos': -3328, 'angle': 270, 'type': 2049, 'flags': 23}
{'xPos': 2272, 'yPos': -2432, 'angle': 180, 'type': 3004, 'flags': 15}
{'xPos': 2272, 'yPos': -2352, 'angle': 180, 'type': 3004, 'flags': 14}
{'xPos': 2272, 'yPos': -2512, 'angle': 180, 'type': 9, 'flags': 12}
{'xPos': 2464, 'yPos': -2432, 'angle': 180, 'type': 9, 'flags': 12}
{'xPos': 2224, 'yPos': -2320, 'angle': 180, 'type': 2015, 'flags': 7}
{'xPos': 2224, 'yPos': -2544, 'angle': 180, 'type': 2015, 'flags': 7}
{'xPos': 2288, 'yPos': -2544, 'angle': 180, 'type': 2015, 'flags': 7}
{'xPos': 2288, 'yPos': -2320, 'angle': 180, 'type': 2015, 'flags': 7}
{'xPos': 1712, 'yPos': -2144, 'angle': 180, 'type': 2015, 'flags': 7}
{'xPos': 2240, 'yPos': -2256, 'angle': 180, 'type': 2015, 'flags': 7}
{'xPos': 3264, 'yPos': -3856, 'angle': 270, 'type': 2049, 'flags': 7}
{'xPos': 3264, 'yPos': -3936, 'angle': 270, 'type': 2001, 'flags': 7}
{'xPos': 3232, 'yPos': -3808, 'angle': 270, 'type': 2012, 'flags': 7}
{'xPos': 3216, 'yPos': -3888, 'angle': 0, 'type': 9, 'flags': 12}
{'xPos': -160, 'yPos': -3232, 'angle': 0, 'type': 9, 'flags': 12}
{'xPos': 240, 'yPos': -3376, 'angle': 135, 'type': 9, 'flags': 12}
{'xPos': 240, 'yPos': -3088, 'angle': 225, 'type': 9, 'flags': 12}
{'xPos': 1696, 'yPos': -2688, 'angle': 90, 'type': 9, 'flags': 12}
{'xPos': 1920, 'yPos': -2176, 'angle': 270, 'type': 9, 'flags': 12}
{'xPos': 2976, 'yPos': -3264, 'angle': 90, 'type': 9, 'flags': 12}
{'xPos': 3008, 'yPos': -3520, 'angle': 90, 'type': 9, 'flags': 12}
{'xPos': 3008, 'yPos': -3072, 'angle': 90, 'type': 9, 'flags': 12}
{'xPos': 2816, 'yPos': -2688, 'angle': 0, 'type': 9, 'flags': 12}
{'xPos': 2496, 'yPos': -3968, 'angle': 0, 'type': 9, 'flags': 12}
{'xPos': 2256, 'yPos': -4064, 'angle': 0, 'type': 9, 'flags': 4}
{'xPos': 3072, 'yPos': -4256, 'angle': 90, 'type': 9, 'flags': 12}
{'xPos': -192, 'yPos': -3296, 'angle': 0, 'type': 9, 'flags': 12}
{'xPos': 1024, 'yPos': -3264, 'angle': 270, 'type': 10, 'flags': 7}
{'xPos': 1088, 'yPos': -2944, 'angle': 270, 'type': 15, 'flags': 7}
{'xPos': 448, 'yPos': -3328, 'angle': 270, 'type': 24, 'flags': 7}
{'xPos': -96, 'yPos': -3296, 'angle': 270, 'type': 10, 'flags': 7}
{'xPos': 1504, 'yPos': -2496, 'angle': 270, 'type': 15, 'flags': 7}
{'xPos': 2240, 'yPos': -2480, 'angle': 270, 'type': 15, 'flags': 7}
{'xPos': 2112, 'yPos': -2688, 'angle': 270, 'type': 24, 'flags': 7}
{'xPos': 1792, 'yPos': -2144, 'angle': 270, 'type': 24, 'flags': 7}
{'xPos': 2368, 'yPos': -2336, 'angle': 270, 'type': 24, 'flags': 7}
{'xPos': 2800, 'yPos': -2992, 'angle': 270, 'type': 15, 'flags': 7}
{'xPos': 3072, 'yPos': -3488, 'angle': 270, 'type': 12, 'flags': 7}
{'xPos': 2944, 'yPos': -4256, 'angle': 270, 'type': 12, 'flags': 7}
{'xPos': 2976, 'yPos': -3840, 'angle': 270, 'type': 24, 'flags': 7}
{'xPos': 3264, 'yPos': -4512, 'angle': 270, 'type': 24, 'flags': 7}
{'xPos': 2272, 'yPos': -4000, 'angle': 270, 'type': 24, 'flags': 7}
{'xPos': 3648, 'yPos': -3648, 'angle': 0, 'type': 2049, 'flags': 7}
{'xPos': 3616, 'yPos': -3392, 'angle': 0, 'type': 2015, 'flags': 7}
{'xPos': 3712, 'yPos': -3264, 'angle': 0, 'type': 2015, 'flags': 7}
{'xPos': 3472, 'yPos': -2960, 'angle': 0, 'type': 2015, 'flags': 7}
{'xPos': 3376, 'yPos': -3024, 'angle': 0, 'type': 2015, 'flags': 7}
{'xPos': 3568, 'yPos': -2992, 'angle': 0, 'type': 2015, 'flags': 7}
{'xPos': 3616, 'yPos': -3088, 'angle': 0, 'type': 2015, 'flags': 7}
{'xPos': 3664, 'yPos': -3168, 'angle': 0, 'type': 2015, 'flags': 7}
{'xPos': 3648, 'yPos': -3840, 'angle': 0, 'type': 2015, 'flags': 7}
{'xPos': 256, 'yPos': -3424, 'angle': 0, 'type': 2023, 'flags': 19}
{'xPos': 800, 'yPos': -2960, 'angle': 90, 'type': 2035, 'flags': 23}
{'xPos': 768, 'yPos': -3008, 'angle': 90, 'type': 2035, 'flags': 23}
{'xPos': 720, 'yPos': -3040, 'angle': 90, 'type': 2035, 'flags': 23}
{'xPos': 736, 'yPos': -2976, 'angle': 90, 'type': 2001, 'flags': 23}
{'xPartition': 1784, 'yPartition': -3448, 'changeXPartition': -240, 'changeYPartition': 64, 'rightboxtop': -3104, 'rightboxbottom': -3448, 'rightboxleft': 1520, 'rightboxright': 2128, 'leftboxtop': -3384, 'leftboxbottom': -3448, 'leftboxleft': 1544, 'leftboxright': 1784, 'rightchildID': 32768, 'leftchildID': 32769}
{'xPartition': 2064, 'yPartition': -3408, 'changeXPartition': -280, 'changeYPartition': -40, 'rightboxtop': -3104, 'rightboxbottom': -3448, 'rightboxleft': 1520, 'rightboxright': 2128, 'leftboxtop': -3408, 'leftboxbottom': -3448, 'leftboxleft': 1784, 'leftboxright': 2064, 'rightchildID': 0, 'leftchildID': 32770}
